Id	Category	Tags																																
18	Autos	easy	Renault	Peugeot	Citroën	Fiat	Ford	Toyota	BMW	Mercedes	Honda	VW	Porsche	Maserati	Lexus	Subaru	Aston Martin																	
19	Cuerpo	easy	Cabeza	Mano	Pie	Brazo	Pierna	Hombro	Rodilla	Codo	Muñeca	Tobillo	Esternón	Clavícula	Fémur	Peroné	Rótula																	
20	Música Inst.	medium	Piano	Guitarra	Violín	Flauta	Batería	Saxofón	Trompeta	Violonchelo	Clarinete	Arpa	Fagot	Oboe	Mandolina	Corno	Celesta																	
21	Pintores	medium	Monet	Van Gogh	Picasso	Leonardo	Renoir	Cézanne	Degas	Gauguin	Delacroix	Warhol	Klimt	Goya	Botticelli	Magritte	Kandinsky																	
22	Géneros Lit.	medium	Novela	Poesía	Teatro	Cuento	Biografía	Ensayo	Relato	Fábula	Ciencia Fic.	Policiaco	Épica	Panfleto	Novela negra	Haiku	Distopía																	
23	Compositores	medium	Mozart	Beethoven	Bach	Vivaldi	Chopin	Stravinsky	Wagner	Debussy	Haendel	Schubert	Ravel	Satie	Puccini	Liszt	Schoenberg																	
24	Bailes	easy	Vals	Tango	Salsa	Rock	Clásico	Samba	Chachachá	Hip-hop	Claqué	Rumba	Fandango	Bolero	Czarda	Tarántela	Minué																	
25	Mitología Gr.	hard	Zeus	Hera	Poseidón	Atenea	Apolo	Hades	Hermes	Artemisa	Afrodita	Hefesto	Dioniso	Hestia	Deméter	Perséfone	Eolo																	
26	Estilos Arqui.	hard	Románico	Gótico	Barroco	Clásico	Moderno	Renacimiento	Rococó	Bizantino	Art Decó	Art Nouveau	Brutalismo	Manierismo	Tudor	Neoclásico	Secuencial																	
27	Películas C.	medium	Star Wars	Titanic	Pulp Fiction	Alien	Matrix	El Padrino	2001	Naranja Mec.	Blade Runner	Fight Club	Aguirre	La Haine	Memento	Citizen Kane	Brazil																	
28	Castillos	medium	Versalles	Chambord	Louvre	Chenonceau	Windsor	Neuschwanstein	Edimburgo	Potala	Alhambra	Himeji	Ksiaz	Peña	Predjama	St Michel	Kronborg																	
29	Colores Arco I.	easy	Rojo	Naranja	Amarillo	Verde	Azul	Índigo	Violeta	Azur	Cielo	Marino	Ultramar	Púrpura	Lila	Turquesa	Escarlata																	
30	Formas	easy	Cuadrado	Redondo	Triángulo	Corazón	Estrella	Rectángulo	Ovalo	Rombo	Pentágono	Cubo	Esfera	Pirámide	Trapecio	Hexágono	Octaedro																	
31	Elementos Quím.	medium	Oro	Hierro	Agua	Oxígeno	Carbono	Nitrógeno	Hidrógeno	Helio	Azufre	Sodio	Fósforo	Mercurio	Platino	Cloro	Potasio																	
32	Planetas	easy	Tierra	Marte	Júpiter	Venus	Saturno	Urano	Neptuno	Mercurio	Plutón	Sol	Ceres	Vesta	Palas	Haumea	Eris																	
33	Matemáticas	medium	Suma	Resta	Mult.	División	Número	Fracción	Álgebra	Geometría	Raíz	Porcentaje	Trigo.	Logaritmo	Teorema	Derivada	Integral																	
34	Emociones	easy	Alegría	Tristeza	Miedo	Rabia	Amor	Sorpresa	Aburrimiento	Celos	Orgullo	Ansiedad	Melancolía	Gratitud	Aversión	Euforia	Nostalgia																	
35	Unidades Med.	medium	Metro	Kilo	Litro	Hora	Segundo	Amperio	Voltio	Ohmio	Julio	Vatio	Pascal	Hertz	Siemens	Faraday	Becquerel																	
36	Partes Planta	medium	Raíz	Tallo	Hoja	Flor	Fruta	Brote	Pétalo	Sépalo	Estigma	Estambre	Rizoma	Cotiledón	Floema	Xilema	Hipocótilo																	
37	Deportes Eq.	easy	Fútbol	Rugby	Baloncesto	Voleibol	Balonmano	Hockey	Béisbol	Waterpolo	Lacrosse	Ultimate	Kin-Ball	Balón tamb.	Tchoukball	Pádel	Ciegofútbol																	
38	Movimientos Lit.	hard	Romanticismo	Realismo	Surrealismo	Naturalismo	Clasicismo	Simbolismo	Dadaísmo	Barroco	Humanismo	Ilustración	Existencialismo	Absurdismo	Parnaso	Preciosidad	Oulipo																	
39	Tipos Barcos	medium	Barco	Velero	Yate	Piragua	Galera	Submarino	Fragata	Portaviones	Carguero	Catamarán	Goleta	Bergantín	Carabela	Junco	Drakkar																	
40	Animales Dom.	easy	Perro	Gato	Pez	Pájaro	Hámster	Cobaya	Hurón	Loro	Tortuga	Canario	Axolote	Chinchilla	Lagarto	Gecko	Iguana																	
41	Mamíferos	medium	León	Tigre	Elefante	Oso	Lobo	Jirafa	Rinoceronte	Cebra	Chimpancé	Canguro	Tapir	Okapi	Capibara	Pangolín	Aye-aye																	
42	Pájaros	medium	Gorrión	Paloma	Águila	Búho	Cuervo	Cisne	Halcón	Pelícano	Colibrí	Albatros	Frailecillo	Cacúa	Ibis	Avefría	Abubilla																	
43	Insectos	medium	Hormiga	Mosca	Mosquito	Mariposa	Abeja	Mariquita	Avispa	Escarabajo	Libélula	M. religiosa	Fásmido	Saltamontes	Chinche	Termita	Cetonia																	
44	Tipos Pasta	medium	Espagueti	Pluma	Lasaña	Ravioli	Tallarín	Ñoquis	Fusilli	Canelones	Tortellini	Conchas	Paccheri	Casarecce	Malloreddus	Orecchiette	Ziti																	
45	Quesos Fr.	medium	Brie	Camembert	Roquefort	Comté	Cabra	Reblochon	Munster	Beaufort	Morbier	Époisses	Laguiole	Salers	C. Chavignol	St Nectaire	Cantal																	
46	Bebidas	easy	Agua	Jugo	Leche	Café	Té	Cerveza	Vino	Limonada	Jarabe	Choc. Cal.	Tisana	Kéfir	Hidromiel	Sidra	Licor																	
47	Pescados	medium	Salmón	Atún	Sardina	Trucha	Bacalao	Caballa	Lenguado	Merlán	Lubina	Anchoa	Rodaballo	Raya	Abadejo	Dorada	Salmonete																	
48	Colores Pelo	easy	Rubio	Morena	Pelirrojo	Negro	Blanco	Castaño	Gris	Caoba	Veneciano	Plateado	Ceniza	Alazán	Pimiento sal	Chocolate	Cobrizo																	
49	Deportes Comb.	medium	Boxeo	Judo	Karate	Taekwondo	Esgrima	Kendo	Aikido	Lucha	Savate	Kung-fu	Capoeira	Jiu-jitsu	Sambo	Muay thai	Kali																	
50	Historia Periodos	medium	Edad Media	Renacimiento	Antigüedad	Moderna	Contem.	Prehistoria	Edad Bronce	Rev. Francesa	B. Époque	Ilustración	Paleolítico	Mesolítico	Neolítico	Época Vic.	Trente Gl.																	
51	Números Rom.	easy	I	V	X	L	C	D	M	IV	IX	XL	XC	CD	CM	MCMXC	DCCL																	
52	Emperadores R.	hard	César	Augusto	Nerón	Calígula	Trajano	Adriano	Constantino	Diocleciano	Marco Aurelio	Cómodo	Tiberio	Vespasiano	Caracalla	Septime Sév.	Juliano																	
53	Días Semana	easy	Lunes	Martes	Miércoles	Jueves	Viernes	Sábado	Domingo	Festivo	Víspera	Mañana	Semana Santa	Quincena	Trimestre	Equinoccio	Solsticio																	
54	Meses Año	easy	Enero	Febrero	Marzo	Abril	Mayo	Junio	Julio	Agosto	Septiembre	Octubre	Noviembre	Diciembre	Bisiesto	Calendas	Nonas																	
55	Inventos	easy	Rueda	Papel	Imprenta	Bombilla	Teléfono	Brújula	Pólvora	Máquina vapor	Cine	Internet	Vacuna	Anestesia	Bolígrafo	Velcro	Holograma																	
56	Palabras Hist.	medium	Guerra	Paz	Rey	Pueblo	Batalla	Tratado	Constitución	Monarquía	República	Feudalismo	Abolición	Decreto	Armisticio	Edicto	Capitu.																	
57	Religiones	medium	Cristianismo	Islam	Budismo	Hinduismo	Judaísmo	Taoísmo	Sintoísmo	Sijismo	Zoroas.	Jainismo	Confuc.	Bahaísmo	Rastafari	Druidismo	Testigo Jeh.																	
58	Objetos Prehist.	medium	Hacha	Fuego	Lanza	Sílex	Pintura rup.	Bifaz	Propulsor	Arpón	Venus	Cueva Lascaux	Dolmen	Menhir	Cromlech	Metal	Edad Hierro																	
59	Papas Célebres	hard	Juan Pablo II	Francisco	Benedicto XVI	Pedro	Gregorio	León I	Urbano II	Juan XXIII	Pablo VI	Pío XII	Silvestre I	Inocencio III	Sixto IV	Alejandro VI	Bonifacio VIII																	
60	Reptiles	medium	Serpiente	Tortuga	Lagarto	Cocodrilo	Caimán	Iguana	Camaleón	Víbora	Gecko	Pitón	Cobra	Mamba	Varano	Caimán	Gavial																	
61	Anfibios	hard	Rana	Sapo	Salamandra	Tritón	Reineta	Axolote	Cecilio	Proteo	Alytes	Pelobates	Pipa	Dactyletra	Chioglossa	Cynops	Pleurodeles																	
62	Animales Mar.	medium	Ballena	Delfín	Tiburón	Pez	Cangrejo	Calamar	Medusa	Foca	Estrella mar	Ostra	Narval	Manta	Manatí	Baliste	Holoturia																	
63	Biología	medium	Célula	ADN	Sangre	Hueso	Músculo	Enzima	Gen	Mitosis	Cloroplasto	Respiración	Clorofila	Mito.	Ribosoma	ARN	Hemoglobina																	
64	Partes Rostro	easy	Ojos	Nariz	Boca	Orejas	Frente	Ceja	Labios	Mentón	Mejilla	Párpado	Pestañas	Fosas nas.	Sien	Mandíbula	Filtrum																	
65	Tipos Plantas	medium	Flor	Hierba	Árbol	Musgo	Helecho	Cactus	Alga	Hiedra	Bambú	Junco	Criptógama	Fanerógama	Gimnos.	Angios.	Liquen																	
66	Prefijos Bio.	hard	Bio	Eco	Hiper	Micro	Macro	Homo	Hetero	Poli	Mono	Endo	Exo	Infra	Supra	Sub	Para																	
67	Dinosaurios	medium	T-Rex	Triceratops	Velociraptor	Brontosaurio	Estegosaurio	Pterodáctilo	Iguanodon	Allosaurio	Spinosaurus	Dilopho.	Argentino.	Parasauro.	Anquilos.	Deinonychus	Gallimimus																	
68	Colores Anim.	easy	Blanco	Negro	Gris	Marrón	Beige	Atigrado	Moteado	Manchado	Pío	Albino	Isabela	Bayo	Pelaje	Atigrado	Alazán																	
69	Sentimientos	medium	Celos	Odio	Arrepent.	Esperanza	Compasión	Ambivalencia	Resiliencia	Despecho	Melancolía	Ansiedad	Estoicismo	Melancolía	Apatía	Solipsismo	Filantropía																	
70	Deportes Ind.	easy	Carrera	Natación	Ciclismo	Tenis	Golf	Atletismo	Esgrima	Gimnasia	Patinaje	Tiro arco	Pentatlón	Decatlón	Triatlón	Salto pértiga	Trineo																	
71	Tecnología	medium	Teléfono	Ordenador	Televisión	Radio	Internet	Tableta	Dron	P. táctil	Algoritmo	GPS	Blockchain	IA	Robótica	R. Virtual	Nanotec.																	
72	Cámaras	medium	Cámara	Objetivo	Flash	Trípode	Película	Diafragma	Obturador	Visor	Fotómetro	Réflex	Focal	Aberración	Bokeh	Estenopo	Luxómetro																	
73	Música Pop.	easy	Pop	Rock	Jazz	Rap	Clásica	Blues	Reggae	Electro	Folk	Funk	Soul	Grunge	Ska	Gótico	Ambient																	
74	Juegos Mesa	easy	Ajedrez	Damas	Monopoly	Scrabble	Cartas	Trivial	Risk	Cluedo	P. Cuatro	Backgammon	Catan	Carcassonne	Dixit	Shōgi	Go																	
75	Tipos Aviones	medium	Avión	Helicóptero	Jet	Planeador	Caza	Bombardero	Hidroavión	Carga	Biplano	Globo	Concorde	ULM	Giroavión	Ala delta	Autogiro																	
76	Telas	easy	Algodón	Lana	Seda	Lino	Cuero	Poliéster	Nailon	Viscosa	Cachemira	Terciopelo	Tweed	Dril	Moiré	Organdí	Sarga																	
77	Calzado	easy	Botas	Zapatillas	Sandalias	Tacones	Mocasines	Chanclas	Zuecos	Bailarinas	Derbys	Espadrillas	Richelieu	Brogues	Botas altas	Meris	Chelsea																	
78	Colores Vino	medium	Tinto	Blanco	Rosado	Claro	Oscuro	Rubí	Granate	Paja	Ámbar	Teja	Magenta	Cereza	Salmón	Cobrizo	Escarlata																	
79	Postres	easy	Pastel	Tarta	Helado	Crepe	Mousse	Éclair	Profiterol	Macaron	Tiramisú	Crème brûlée	Bavaroise	Kouign-a.	Mignardise	Nougatine	Verrina																	
80	Cocina Asiat.	medium	Arroz	Sushi	Fideos	Curry	Soja	Wok	Kimchi	Ramen	Sashimi	Pad Thai	Tempura	Dim Sum	Pho	Satay	Tsukemono																	
81	Peces Maris.	medium	Salmón	Atún	Camarón	Ostra	Mejillón	Lubina	Viera	Langosta	Cangrejo	Cigala	Rodaballo	Pulpo	Bígaro	Almeja	Platija																	
82	Cortes Carne	medium	Filete	Costilla	Solomillo	Jamón	Asado	Salchicha	Falda	Entrecot	Pierna	Escalope	Pluma	Arañita	Vacio	Asado tira	Aguja																	
83	Lácteos	medium	Leche	Mantequilla	Queso	Yogur	Crema	Ricotta	Kéfir	Cuajada	Leche agria	Mascarpone	Caseína	Suero	Mantequ.	Lactosuero	Ghee																	
84	Hierbas Aro.	easy	Albahaca	Perejil	Menta	Cebollino	Laurel	Estragón	Eneldo	Romero	Salvia	Orégano	Perifollo	Pimpinela	Ajedrea	Verbena	Shiso																	
85	Tipos Pan	easy	Baguette	Pan molde	Integral	Centeno	Brioche	Crujiente	Focaccia	Ciabatta	Ázimo	Pan pita	Pumpernickel	Mohnzopf	Pan sorpresa	Khobz	Trenza																	
86	Palabras Rest.	easy	Menú	Cuenta	Camarero	Mesa	Cocina	Entrada	Plato	Postre	Propina	Sumiller	Maître	Mise place	Decantar	Aperitivo	Salsero																	
87	Legumbres	medium	Frijol	Lenteja	Guisante	Haba	Garbanzo	Soja	Veza	Alfalfa	Trébol	Algarroba	Altramuces	Guisantes	Haboncillo	Mungo	Caupí																	
88	Vinos Cepas	medium	Burdeos	Borgoña	Champán	Rosado	Blanco	Merlot	Cabernet	Chardonnay	Syrah	Pinot Noir	Malbec	Viognier	Riesling	Gewürz.	Semillón																	
89	Valores	easy	Amor	Libertad	Justicia	Respeto	Amistad	Honestidad	Lealtad	Coraje	Tolerancia	Generosidad	Integridad	Altruismo	Humildad	Bondad	Probidad																	
90	Filósofos	hard	Platón	Aristóteles	Sócrates	Descartes	Kant	Rousseau	Voltaire	Nietzsche	Sartre	Camus	Spinoza	Leibniz	Foucault	Heidegger	Derrida																	
91	Artes Marc.	easy	Boxeo	Judo	Karate	Taekwondo	Esgrima	Kendo	Aikido	Lucha	Savate	Kung-fu	Capoeira	Jiu-jitsu	Sambo	Muay thai	Kali																	
92	Fiestas	easy	Navidad	Pascua	Halloween	Cump.	Año Nuevo	Candelaria	Epifanía	San Valentín	Todos S.	Ascensión	M. Grasa	Asunción	Pentecostés	Y. Kippur	Janucá																	
93	Tipos Libros	easy	Novela	Cómic	Diario	Revista	Encicl.	Diccionario	Atlas	Poesía	Ensayo	Manual	Antología	Panfleto	Colección	Libreto	Opúsculo																	
94	Superhéroes	easy	Superman	Batman	Spider-Man	Hulk	Mujer M.	Iron Man	Cap. América	Thor	Flash	Aquaman	Dr. Strange	Deadpool	Ant-Man	M. Marciano	Visión																	
95	Eventos Dep.	medium	J. Olímpicos	Copa Mundo	Tour Francia	R. Garros	Fiesta Dep.	Gran Premio	Maratón	Seis Naciones	L. Campeones	Super Bowl	Vendée Globe	Dakar	C. América	24 H Mans	Masters																	
96	Cuerpos Cel.	medium	Sol	Luna	Estrella	Planeta	Cometa	Asteroide	Galaxia	Nebulosa	Satélite	Constelación	Púlsar	Cuásar	Agujero N.	Magnétar	Supernova																	
97	Anglicismos	easy	Fin semana	Email	Parking	Shopping	Cool	Buzz	Spoiler	Coaching	Debriefing	Hashtag	Burn-out	Ghostear	Challenger	Brainstorming	Pitch																	
98	Obras Teatro	medium	Romeo Julieta	Tartufo	Hamlet	Fausto	Cyrano	Antígona	El Avaro	Rinoceronte	El Cid	D. Juan	Calígula	Fedra	E. G.	P. Cerrada	Berenice																	
99	Sentimientos	easy	Amor	Alegría	Tristeza	Miedo	Rabia	Sorpresa	Aburrimiento	Celos	Orgullo	Ansiedad	Melancolía	Gratitud	Aversión	Euforia	Nostalgia																	
100	Navidad	easy, image	c_christmas_g71.png	c_christmas_g82.png	c_christmas_g98.png	c_christmas_g111.png	c_christmas_g129.png	c_christmas_g154.png	c_christmas_g167.png	c_christmas_g247.png	c_christmas_g264.png	c_christmas_g286.png																						
101	Espacio	easy, image	c_space_g646.png	c_space_g647.png	c_space_g648.png	c_space_g649.png	c_space_g650.png	c_space_g651.png	c_space_g652.png	c_space_g653.png	c_space_g654.png	c_space_g655.png	c_space_g656.png	c_space_g657.png	c_space_g658.png	c_space_g659.png	c_space_g660.png	c_space_g661.png																
102	Bebidas	easy, image	c_drinks_g26.png	c_drinks_g35.png	c_drinks_g41.png	c_drinks_g45.png	c_drinks_g58.png	c_drinks_g69.png	c_drinks_g75.png	c_drinks_g92.png	c_drinks_g109.png	c_drinks_g121.png																						
103	Animales	easy, image	c_animals_g216.png	c_animals_g217.png	c_animals_g218.png	c_animals_g219.png	c_animals_g220.png	c_animals_g221.png	c_animals_g222.png	c_animals_g223.png	c_animals_g224.png	c_animals_g225.png																						
104	Pastas	medium, image	c_pastas_g425.png	c_pastas_g426.png	c_pastas_g427.png	c_pastas_g428.png	c_pastas_g429.png	c_pastas_g430.png	c_pastas_g431.png	c_pastas_g432.png	c_pastas_g433.png	c_pastas_g434.png	c_pastas_g435.png	c_pastas_g436.png	c_pastas_g437.png	c_pastas_g438.png	c_pastas_g439.png	c_pastas_g440.png																
105	Frutas	medium, image	c_fruits_g801.png	c_fruits_g802.png	c_fruits_g803.png	c_fruits_g804.png	c_fruits_g805.png	c_fruits_g806.png	c_fruits_g807.png	c_fruits_g808.png	c_fruits_g809.png	c_fruits_g810.png	c_fruits_g811.png	c_fruits_g812.png	c_fruits_g813.png	c_fruits_g814.png	c_fruits_g815.png	c_fruits_g816.png		c_fruits_g818.png	c_fruits_g819.png	c_fruits_g820.png	c_fruits_g821.png	c_fruits_g822.png	c_fruits_g823.png	c_fruits_g824.png	c_fruits_g825.png	c_fruits_g826.png	c_fruits_g827.png	c_fruits_g828.png	c_fruits_g830.png	c_fruits_g831.png		
106	Japón	medium, image	c_japan_g2079.png	c_japan_g2080.png	c_japan_g2081.png	c_japan_g2083.png	c_japan_g2084.png	c_japan_g2085.png	c_japan_g2086.png	c_japan_g2087.png	c_japan_g2088.png	c_japan_g2089.png	c_japan_g2090.png	c_japan_g2091.png	c_japan_g2092.png	c_japan_g2093.png	c_japan_g2094.png	c_japan_g2095.png																
107	Francia	easy, image	c_france_g10.png	c_france_g63.png	c_france_g69.png	c_france_g95.png	c_france_g153.png	c_france_g176.png	c_france_g183.png	c_france_g360.png	c_france_g625.png	c_france_g628.png	c_france_g705.png	c_france_g812.png	c_france_g854.png	c_france_g879.png																		
108	Gafas	easy, image	c_glasses_g11.png	c_glasses_g22.png	c_glasses_g29.png	c_glasses_g38.png	c_glasses_g48.png	c_glasses_g57.png	c_glasses_g66.png	c_glasses_g81.png																								
109	Prohibiciones	medium, image	c_prohibitions_g33.png	c_prohibitions_g34.png	c_prohibitions_g35.png	c_prohibitions_g36.png	c_prohibitions_g37.png	c_prohibitions_g38.png	c_prohibitions_g39.png	c_prohibitions_g40.png	c_prohibitions_g41.png																							
110	Agua	medium, image	c_water_g3.png	c_water_g18.png	c_water_g39.png	c_water_g67.png	c_water_g88.png	c_water_g143.png	c_water_g151.png	c_water_g185.png	c_water_g199.png	c_water_g214.png	c_water_g241.png	c_water_g256.png	c_water_g282.png	c_water_g286.png																		
111	Juegos	easy, image	c_games_g106.png	c_games_g178.png	c_games_g234.png	c_games_g257.png	c_games_g274.png	c_games_g297.png	c_games_g314.png	c_games_g354.png	c_games_g357.png	c_games_g385.png	c_games_g437.png	c_games_g519.png	c_games_g534.png	c_games_g575.png	c_games_g624.png	c_games_g736.png	c_games_g751.png	c_games_g829.png														
112	Sillas	easy, image	c_chairs_g23.png	c_chairs_g49.png	c_chairs_g105.png	c_chairs_g134.png	c_chairs_g173.png	c_chairs_g211.png	c_chairs_g232.png	c_chairs_g254.png																								
113	Peces	easy, image	c_fishs_g1022.png	c_fishs_g1023.png	c_fishs_g1024.png	c_fishs_g1025.png	c_fishs_g1026.png	c_fishs_g1027.png	c_fishs_g1028.png	c_fishs_g1029.png	c_fishs_g1030.png	c_fishs_g1031.png	c_fishs_g1032.png	c_fishs_g1033.png	c_fishs_g1034.png	c_fishs_g1035.png	c_fishs_g1036.png	c_fishs_g1037.png	c_fishs_g1038.png	c_fishs_g1039.png	c_fishs_g1040.png	c_fishs_g1041.png												
114	Planetas	medium, image	c_planets_g142.png	c_planets_g126.png	c_planets_g123.png	c_planets_g95.png	c_planets_g78.png	c_planets_g61.png	c_planets_g46.png	c_planets_g26.png	c_planets_g12.png																							
115	Hojas	image, easy	c_leaves_g202.png	c_leaves_g189.png	c_leaves_g178.png	c_leaves_g166.png	c_leaves_g135.png	c_leaves_g122.png	c_leaves_g83.png	c_leaves_g71.png	c_leaves_g58.png	c_leaves_g50.png	c_leaves_g32.png	c_leaves_g12.png																				
116	Deportes	image, medium	c_sports_g11.png	c_sports_g10.png	c_sports_g9.png	c_sports_g8.png	c_sports_g7.png	c_sports_g6.png	c_sports_g5.png	c_sports_g4.png	c_sports_g3.png																							
117	Piscina	image, medium	c_pools__x39_.png	c_pools__x37_.png	c_pools__x35_.png	c_pools__x34_.png	c_pools__x33_.png	c_pools__x32_.png	c_pools__x31_6.png	c_pools__x31_5.png	c_pools__x31_4.png	c_pools__x31_2.png	c_pools__x31_.png																					
118	Mito	image, medium	c_myth_g2147.png	c_myth_g1830.png	c_myth_g1590.png	c_myth_g1504.png	c_myth_g1380.png	c_myth_g1272.png	c_myth_g1141.png	c_myth_g995.png	c_myth_g939.png	c_myth_g848.png	c_myth_g689.png	c_myth_g489.png	c_myth_g381.png	c_myth_g234.png	c_myth_g111.png	c_myth_g57.png																
119	Música	image, medium	c_music_g712.png		c_music_g685.png	c_music_g646.png	c_music_g626.png	c_music_g474.png	c_music_g395.png	c_music_g363.png		c_music_g283.png	c_music_g269.png	c_music_g70.png	c_music_g35.png	c_music_g229.png	c_music_g176.png	c_music_g134.png																
120	Monumentos	image, medium	c_monuments_g16.png	c_monuments_g15.png	c_monuments_g14.png	c_monuments_g13.png	c_monuments_g12.png	c_monuments_g11.png	c_monuments_g10.png	c_monuments_g9.png	c_monuments_g8.png	c_monuments_g7.png	c_monuments_g6.png	c_monuments_g5.png	c_monuments_g4.png	c_monuments_g3.png	c_monuments_g2.png	c_monuments_g1.png																
121	Londres	image, easy	c_london_g910.png	c_london_g895.png	c_london_g883.png	c_london_g862.png	c_london_g838.png	c_london_g666.png	c_london_g478.png	c_london_g473.png	c_london_g462.png	c_london_g331.png	c_london_g324.png	c_london_g305.png	c_london_g247.png	c_london_g214.png	c_london_g190.png	c_london_g68.png																
122	Sombreros	image, easy	c_hats_g76.png	c_hats_g68.png	c_hats_g62.png	c_hats_g50.png	c_hats_g42.png	c_hats_g23.png	c_hats_g17.png	c_hats_g10.png	c_hats_g5.png																							
123	Perros	image, easy	c_dogs_g522.png	c_dogs_g484.png	c_dogs_g457.png	c_dogs_g438.png	c_dogs_g413.png	c_dogs_g383.png	c_dogs_g362.png	c_dogs_g326.png	c_dogs_g261.png	c_dogs_g231.png	c_dogs_g200.png	c_dogs_g163.png	c_dogs_g130.png	c_dogs_g99.png	c_dogs_g67.png	c_dogs_g36.png																
124	Cine	image, medium	c_cinema_g294.png	c_cinema_g276.png	c_cinema_g224.png	c_cinema_g203.png	c_cinema_g164.png	c_cinema_g138.png	c_cinema_g67.png	c_cinema_g16.png																								
125	Gatos	image, easy	c_cats_g764.png	c_cats_g729.png	c_cats_g689.png	c_cats_g643.png	c_cats_g605.png	c_cats_g477.png	c_cats_g439.png	c_cats_g296.png	c_cats_g275.png	c_cats_g245.png	c_cats_g188.png	c_cats_g165.png	c_cats_g123.png	c_cats_g103.png	c_cats_g87.png	c_cats_g27.png																
126	Bebé	image, medium	c_baby_g169.png	c_baby_g136.png	c_baby_g122.png	c_baby_g109.png	c_baby_g74.png	c_baby_g61.png	c_baby_g48.png	c_baby_g35.png	c_baby_g15.png	c_baby_g9.png																						
127	Australia	image, easy	c_australia_g378.png	c_australia_g370.png	c_australia_g332.png	c_australia_g270.png	c_australia_g247.png	c_australia_g216.png	c_australia_g120.png	c_australia_g86.png	c_australia_g46.png	c_australia_g27.png	c_australia_g11.png																					
128	Superhéroes	image, hard	c_superheroes_g925.png	c_superheroes_g861.png	c_superheroes_g791.png	c_superheroes_g703.png	c_superheroes_g631.png	c_superheroes_g570.png	c_superheroes_g463.png	c_superheroes_g389.png	c_superheroes_g308.png	c_superheroes_g234.png	c_superheroes_g160.png	c_superheroes_g72.png																				
