Id	Category	Tags	Words																															
65	Körpersysteme	hard	Skelett	Muskulatur	Nerven	Kreislauf	Atmung	Verdauung	Endokrin	Immun	Harnwege	Lymphatisch	Organ	Zelle	Gewebe	Herz	Gehirn																	
66	Formen 3D	hard	Kugel	Würfel	Pyramide	Zylinder	Kegel	Prisma	Torus	Dodekaeder	Tetraeder	Ecke	Kante	Fläche	Volumen	Festkörper	Hexaeder																	
67	Chemische Bindungen	hard	Kovalent	Ionisch	Metallisch	Wasserstoff	Van-der-Waals	Atom	Elektron	Molekül	Verbindung	Kern	Valenz	Orbital	Polarität	Teilen	Transfer																	
68	Berühmte Maler	hard	Picasso	Van Gogh	Monet	Leonardo	Rembrandt	Michelangelo	Dali	Raphael	Warhol	Klimt	Renoir	Degas	Gauguin	Titian	Bosch																	
69	Fiktive Städte	hard	Gotham	Atlantis	Hogwarts	Metropolis	Narnia	Mittelerde	Oz	Wunderland	Springfield	Starfleet	Rivendell	Pandora	Camelot	Xanadu	Shangri-La																	
70	Sternbilder	hard	Orion	Großer Bär	Kassiopeia	Andromeda	Leier	Schwan	Löwe	Zwillinge	Stier	Skorpion	Großer Wagen	Kreuz des Südens	Pegasus	Drache	Zentaur																	
71	Literarische Genres	hard	Drama	Komödie	Tragödie	Satire	Epos	Romanze	Gothic	Western	Horror	Bildungsroman	Parodie	Fabel	Allegorie	Krimi	Thriller																	
72	Afrikanische Länder	hard	Nigeria	Ägypten	Südafrika	Kenia	Marokko	Ghana	Algerien	Äthiopien	Tansania	Sudan	Uganda	Libyen	Sambia	Simbabwe	Senegal																	
73	Ozeanschichten	hard	Sonnenlichtzone	Dämmerungszone	Mitternachtszone	Abyssal	Hadal	Oberfläche	Tiefsee	Graben	Zone	Photisch	Aphotisch	Thermokline	Benthisch	Pelagisch	Kontinentalschelf																	
74	Architekturstile	hard	Gotik	Barock	Romanik	Renaissance	Modern	Klassisch	Art Deco	Neoklassizismus	Zeitgenössisch	Viktorianisch	Brutalistisch	Abstrakt	Byzantinisch	Minimalistisch	Kolonial																	
75	Brückentypen	hard	Balken	Bogen	Fachwerk	Hänge	Schrägseil	Ausleger	Viadukt	Zugbrücke	Fußgängerbrücke	Ponton	Spannweite	Pfeiler	Widerlager	Deck	Träger																	
76	Antike Reiche	hard	Römisch	Griechisch	Ägyptisch	Persisch	Osmanisch	Aztekisch	Maya	Inka	Mongolisch	Chinesisch	Babylonisch	Karthagisch	Kusch	Reich	Zivilisation																	
77	Philosophen	hard	Platon	Aristoteles	Sokrates	Kant	Nietzsche	Descartes	Konfuzius	Locke	Hume	Aquinas	Marx	Foucault	Rousseau	Epikur	Buddha																	
78	Chemielabor	hard	Becherglas	Reagenzglas	Kolben	Pipette	Bunsenbrenner	Mikroskop	Schutzbrille	Zentrifuge	Waage	Filter	Lösung	Reagenz	Experiment	Titration	Trichter																	
79	Musikakkorde	hard	Dur	Moll	Septime	Vermindert	Übermäßig	Vorhalt	Grundton	Umkehrung	Dreiklang	Arpeggio	Progression	Akkord	Voicing	Intervall	Tetrachord																	
80	Glasarten	hard	Gehärtet	Laminiert	Borosilikat	Kristall	Faser	Buntglas	Sicherheitsglas	Platte	Float	Scheibe	Blatt	Linse	Prisma	Obsidian	Siliziumdioxid																	
81	Wetterwerkzeuge	hard	Thermometer	Barometer	Anemometer	Regenmesser	Hygrometer	Satellit	Radar	Wetterfahne	Radiosonde	Vorhersage	Isobare	Klima	Meteorologe	Sensor	Karte																	
82	Brückentypen 2	hard	Bogen	Fachwerk	Hänge	Balken	Schrägseil	Ausleger	Viadukt	Zugbrücke	Fußgängerbrücke	Ponton	Spannweite	Pfeiler	Widerlager	Deck	Träger																	
83	Berühmte Schlachten	hard	Hastings	Waterloo	Gettysburg	Marathon	Stalingrad	Midway	Thermopylen	Cannae	Bunker Hill	Agincourt	Normandie	Trafalgar	Sarajevo	Somme	Yorktown																	
84	Fiktive Haustiere	hard	Hedwig	Snoopy	Pikachu	Ohnezahn	Chewbacca	Garfield	Pluto	Lassie	Toto	Dobby	E.T.	Baloo	R2-D2	Fuchur	Gizmo																	
85	Stilmittel	hard	Metapher	Vergleich	Alliteration	Hyperbel	Personifikation	Ironie	Symbolik	Bildsprache	Onomatopoesie	Anspielung	Thema	Motiv	Vorahnung	Oxymoron	Wortspiel																	
86	Vulkanarten	hard	Schild	Schicht	Schlackenkegel	Lavadom	Caldera	Stratovulkan	Ruhend	Aktiv	Erloschen	Magma	Eruption	Krater	Asche	Tektonisch	Spalte																	
87	Kunsttechniken	hard	Skizzieren	Schattieren	Verblenden	Perspektive	Impressionismus	Abstrakt	Pointillismus	Collage	Zeichnen	Malen	Bildhauen	Radierung	Sgraffito	Lasieren	Schraffieren																	
88	Fotografiestile	hard	Porträt	Landschaft	Makro	Straße	Abstrakt	Dokumentar	Mode	Stillleben	Kunst	Candid	Wildnis	Zeitraffer	Architektur	Astrofotografie	Komposit																	
89	Brückentypen 3	hard	Balken	Bogen	Fachwerk	Hänge	Schrägseil	Ausleger	Viadukt	Zugbrücke	Fußgängerbrücke	Ponton	Spannweite	Pfeiler	Widerlager	Deck	Träger																	
90	Fiktive Tiere	medium	Drache	Einhorn	Greif	Phönix	Sphinx	Meerjungfrau	Werwolf	Vampir	Yeti	Hydra	Chimäre	Basilisk	Zentaur	Goblin	Troll																	
91	Bücher	medium	Roman	Biografie	Lehrbuch	Krimi	Thriller	Fantasy	Science-Fiction	Poesie	Nachschlagewerk	Kochbuch	Geschichte	Memoiren	Comic	Anthologie	Wörterbuch																	
92	Europäische Länder	medium	Frankreich	Deutschland	Italien	Spanien	UK	Griechenland	Polen	Schweden	Norwegen	Irland	Portugal	Schweiz	Belgien	Österreich	Niederlande																	
93	Meeresleben	medium	Wal	Delfin	Hai	Koralle	Fisch	Oktopus	Tintenfisch	Krabbe	Robbe	Schildkröte	Seestern	Qualle	Seetang	Mantarochen	Plankton																	
94	Bäume	medium	Eiche	Ahorn	Kiefer	Weide	Birke	Zeder	Ulme	Redwood	Fichte	Esche	Stechpalme	Palme	Feige	Zypresse	Magnolie																	
95	Architektur	medium	Gebäude	Terrasse	Turm	Kathedrale	Schloss	Wolkenkratzer	Pyramide	Kuppel	Bogen	Säule	Fassade	Fundament	Spitze	Brücke	Blaupause																	
96	Edelsteine	medium	Diamant	Rubin	Saphir	Smaragd	Amethyst	Topas	Perle	Opal	Granat	Aquamarin	Peridot	Turmalin	Zirkon	Jade	Quarz																	
97	Fotografie	medium	Kamera	Objektiv	Verschluss	Blende	Blitz	Stativ	Fokus	Belichtung	Film	Digital	Porträt	Landschaft	Filter	Zoom	Sensor																	
98	Kochverben	medium	Hacken	Schneiden	Würfeln	Kochen	Braten	Backen	Grillen	Rösten	Sautieren	Rühren	Schlagen	Mischen	Marinieren	Köcheln	Dämpfen																	
99	Astronomie	medium	Stern	Mond	Sonne	Planet	Galaxie	Nebel	Komet	Meteor	Teleskop	Sternbild	Schwarzes Loch	Lichtjahr	Umlaufbahn	Universum	Asteroid																	
100	Handwerkzeuge	medium	Hammer	Schraubendreher	Zange	Schraubenschlüssel	Säge	Bohrer	Maßband	Wasserwaage	Meißel	Klemme	Feile	Schraubstock	Axt	Schaufel	Leiter																	
101	Textilien	medium	Baumwolle	Seide	Wolle	Leinen	Polyester	Nylon	Rayon	Denim	Samt	Fleece	Satin	Leder	Leinwand	Jute	Mikrofaser																	
102	Hauptstädte	medium	London	Paris	Rom	Berlin	Tokio	Kairo	Peking	Moskau	Sydney	Ottawa	Wien	Madrid	Dublin	Seoul	Buenos Aires																	
103	Religionen	medium	Christentum	Islam	Judentum	Hinduismus	Buddhismus	Sikhismus	Shinto	Taoismus	Glaube	Gottesdienst	Gebet	Tempel	Kirche	Schrift	Gottheit																	
104	Maßeinheiten	medium	Meter	Liter	Gramm	Sekunde	Watt	Volt	Ampere	Ohm	Joule	Fuß	Pfund	Unze	Grad	Meile	Gallone																	
105	Reptilien	medium	Schlange	Echse	Schildkröte	Krokodil	Alligator	Chamäleon	Gecko	Landschildkröte	Viper	Kobra	Leguan	Komodowaran	Python	Skink	Tuatara																	
106	Zeitperioden	medium	Jahrhundert	Jahrzehnt	Ära	Epoche	Jahrtausend	Zeitalter	Jahr	Monat	Woche	Tag	Stunde	Minute	Sekunde	Antike	Moderne																	
107	Naturkatastrophen	medium	Erdbeben	Vulkan	Tsunami	Hurrikan	Flut	Tornado	Waldbrand	Dürre	Erdrutsch	Lawine	Zyklon	Schneesturm	Hungersnot	Epidemie	Hitzewelle																	
108	Flüsse	medium	Nil	Amazonas	Mississippi	Donau	Jangtse	Ganges	Rhein	Wolga	Themse	Seine	Colorado	Murray	Kongo	Missouri	Euphrat																	
109	Wüste	medium	Sahara	Gobi	Atacama	Namib	Arabische Wüste	Kalahari	Mojave	Sand	Düne	Kaktus	Oase	Hitze	Trocken	Kamel	Erosion																	
110	Sonnensystem	medium	Sonne	Asteroid	Komet	Meteoroid	Kuipergürtel	Oortsche Wolke	Zwergplanet	Terrestrisch	Gasriese	Satellit	Ring	Umlaufbahn	Neigung	Achse	Schwerkraft																	
111	Weltraumausrüstung	medium	Astronaut	Raumanzug	Helm	Sauerstoff	Rakete	Shuttle	Satellit	Rover	Modul	Andocken	Kontrolle	Teleskop	G-Kraft	Triebwerk	Startrampe																	
112	Weltküche	medium	Pasta	Sushi	Taco	Curry	Pizza	Pho	Hummus	Paella	Burrito	Gulasch	Knödel	Eintopf	Kebab	Ramen	Steak																	
113	Berge	medium	Everest	K2	Kilimandscharo	Denali	Alpen	Anden	Rocky Mountains	Fuji	Gipfel	Spitze	Gebirge	Gletscher	Höhe	Trekking	Aufstieg																	
114	Adverbien	medium	Schnell	Langsam	Laut	Leise	Glücklich	Traurig	Immer	Niemals	Oft	Manchmal	Hier	Dort	Oben	Unten	Vorsichtig																	
115	Märchen	medium	Aschenputtel	Schneewittchen	Rumpelstilzchen	Lebkuchenmann	Goldlöckchen	Rotkäppchen	Dornröschen	Prinz	Prinzessin	Hexe	Schloss	Magie	Wald	Bösewicht	Held																	
116	Die Sinne	medium	Sicht	Klang	Geruch	Geschmack	Berührung	Gehör	Vision	Riechen	Schmecken	Fühlen	Wahrnehmung	Sensorisch	Nerv	Gehirn	Reize																	
117	Dinosaurier	medium	T-Rex	Triceratops	Velociraptor	Brontosaurus	Stegosaurus	Fossil	Ausgestorben	Jura	Kreidezeit	Pflanzenfresser	Fleischfresser	Reptil	Paläontologie	Ei	Klaue																	
118	Mythologie	medium	Zeus	Hera	Poseidon	Hades	Athena	Apollo	Ares	Loki	Thor	Odin	Drache	Gott	Held	Legende	Prophezeiung																	
119	Gewürze	medium	Salz	Pfeffer	Zimt	Nelke	Muskatnuss	Basilikum	Oregano	Thymian	Rosmarin	Ingwer	Knoblauch	Kurkuma	Kreuzkümmel	Safran	Paprika																	
120	Tanz	medium	Ballett	Jazz	Stepptanz	Hip-Hop	Walzer	Salsa	Tango	Modern	Standardtanz	Choreografie	Bühne	Routine	Schritt	Rhythmus	Pirouette																	
121	Kunstmedien	medium	Öl	Acryl	Aquarell	Pastell	Kohle	Bleistift	Tinte	Skulptur	Ton	Leinwand	Pinsel	Palette	Fresko	Mosaik	Tempera																	
122	Geld	medium	Münze	Banknote	Währung	Dollar	Euro	Yen	Pfund	Kredit	Lastschrift	Reichtum	Budget	Investition	Finanzen	Transaktion	Schulden																	
123	Weltwunder	medium	Pyramide	Kolosseum	Machu Picchu	Chinesische Mauer	Petra	Taj Mahal	Zeus-Statue	Leuchtturm	Tempel	Christusstatue	Zitadelle	Ruinen	Monument	Stätte	Wahrzeichen																	
124	Kochmethoden	medium	Braten	Backen	Kochen	Grillen	Rösten	Dämpfen	Sautieren	Grillen	Schmoren	Köcheln	Pochieren	Mikrowelle	Blanchieren	Schongaren	Räuchern																	
125	Boote	medium	Yacht	Segelboot	Kanu	Kajak	Ruderboot	Kreuzfahrtschiff	Frachter	Schlepper	U-Boot	Beiboot	Schnellboot	Katamaran	Lastkahn	Gondel	Schiff																	
126	Kaffeegetränke	medium	Espresso	Latte	Cappuccino	Americano	Mocha	Macchiato	Cold Brew	Filterkaffee	Flat White	Frappe	Ristretto	Affogato	Cortado	Doppio	Filter																	
127	Interpunktion	medium	Punkt	Komma	Fragezeichen	Ausrufezeichen	Semikolon	Doppelpunkt	Anführungszeichen	Apostroph	Bindestrich	Gedankenstrich	Klammern	Eckige Klammern	Auslassungspunkte	Schrägstrich	Sternchen																	
128	Bürorollen	medium	Manager	Assistent	Analyst	Direktor	Führungskraft	Praktikant	Berater	Sachbearbeiter	Empfangschef	Buchhalter	Administrator	Sekretär	Koordinator	VP	CEO																	
129	Hüte	medium	Fedora	Mütze	Baseballkappe	Sonnenhut	Trilby	Barett	Cowboyhut	Sombrero	Zylinder	Haube	Visier	Fascinator	Homburg	Tam	Fes																	
130	Superkräfte	medium	Fliegen	Unsichtbarkeit	Stärke	Telepathie	Geschwindigkeit	Heilung	Telekinese	Elastizität	Zeitreise	Kraftfeld	Gestaltwandeln	Energiestrahl	Illusion	Phasenverschiebung	Röntgenblick																	
131	Psychologie	medium	Geist	Gehirn	Therapie	Emotion	Verhalten	Kognition	Stress	Trauma	Wahrnehmung	Unterbewusstsein	Gedächtnis	Persönlichkeit	Angst	Depression	Phobie																	
132	Computerteile	medium	CPU	Monitor	Tastatur	Maus	Mainboard	RAM	Festplatte	Grafikkarte	Netzteil	Lüfter	Lautsprecher	Webcam	USB	Router	Kabel																	
133	Fiktive Waffen	medium	Lichtschwert	Zauberstab	Phaser	Excalibur	Mjolnir	Batarang	Laser	Schwerter	Pfeile	Stab	Axt	Dolch	Bogen	Blaster	Schild																	
134	Medizinische Werkzeuge	medium	Stethoskop	Spritze	Skalpell	Zange	Thermometer	Verband	Röntgen	MRT	Nähte	Stauschlauch	Maske	Handschuhe	Defibrillator	Krücken	Rollstuhl																	
135	Musiknotation	medium	Note	Pause	Notensystem	Notenschlüssel	Kreuz	Be	Auflösungszeichen	Takt	Rhythmus	Tempo	Melodie	Harmonie	Akkord	Taktart	Vorzeichen																	
136	Fiktive Rassen	medium	Elf	Zwerg	Ork	Hobbit	Mensch	Vulkanier	Klingone	Wookiee	Alien	Goblin	Gnom	Troll	Fee	Zentaur	Roboter																	
137	Geometrie	medium	Punkt	Linie	Ebene	Winkel	Segment	Strahl	Eckpunkt	Umfang	Fläche	Volumen	Radius	Durchmesser	Kreisumfang	Parallel	Senkrecht																	
138	Fotografiebegriffe	medium	Blende	Verschlusszeit	ISO	Belichtung	Fokus	Schärfentiefe	Komposition	Stativ	Objektiv	Filter	Blitz	Zoom	Weißabgleich	Sensor	Megapixel																	
139	Fluggesellschaften	medium	Delta	United	American	Lufthansa	Emirates	Qatar	British Airways	Air France	Qantas	Singapore	Turkish	Ryanair	Southwest	JetBlue	Alaska																	
140	Fiktive Gegenstände	medium	Ring	Stein	Lampe	Umhang	Schwert	Kugel	Gral	Spiegel	Helm	Buch	Schlüssel	Trank	Amulett	Truhe	Karte																	
141	Computersoftware	medium	Windows	macOS	Linux	Browser	Textverarbeitung	Tabellenkalkulation	Photoshop	Antivirus	Betriebssystem	Anwendung	Treiber	Dienstprogramm	Datenbank	Firewall	Codec																	
142	Teesorten	medium	Grün	Schwarz	Oolong	Weiß	Kräuter	Earl Grey	Chai	Darjeeling	Jasmin	Pfefferminze	Kamille	Rooibos	Matcha	English Breakfast	Aufguss																	
143	Garnierung	medium	Petersilie	Koriander	Minze	Schnittlauch	Basilikum	Zitrone	Limette	Olive	Kirsche	Schlagsahne	Zucker	Streusel	Topping	Crouton	Essbare Blume																	
