Id	Category	Tags																																
15	Outils	medium	Marteau	Clé	Scie	Tournevis	Pince	Perceuse	Rabot	Niveau	Étau	Mètre ruban	Burin	Herminette	Alêne	Équerre	Ciseau à bois																	
16	Épices	medium	Sel	Poivre	Paprika	Curry	Thym	Cumin	Safran	Anis	Cannelle	Muscade	Curcuma	Curcuma	Gingembre																			
17	Saveurs	easy	Sucré	Salé	Amer	Acide	Chaud	Épicé	Doux	Piquant	Fade	Savoureux	Umami	Astringent	Râpeux	Moelleux	Acre																	
18	Voitures	easy	Renault	Peugeot	Citroën	Fiat	Ford	Toyota	BMW	Mercedes	Honda	Volkswagen	Porsche	Maserati	Lexus	Subaru	Aston Martin																	
19	Corps	easy	Tête	Main	Pied	Bras	Jambe	Épaule	Genou	Coude	Poignet	Cheville	Sternum	Clavicule	Fémur	Péroné	Rotule																	
20	Instruments	easy	Piano	Guitare	Violon	Flûte	Batterie	Saxophone	Trompette	Violoncelle	Clarinette	Harpe	Basson	Hautbois	Mandoline	Cor	Célesta																	
21	Peintres	hard	Monet	Van Gogh	Picasso	Léonard	Renoir	Cézanne	Degas	Gauguin	Delacroix	Warhol	Klimt	Goya	Botticelli	Magritte	Kandinsky																	
22	Littérature	medium	Roman	Poésie	Théâtre	Conte	Biographie	Essai	Nouvelles	Fable	Science-fiction	Policier	Épopée	Pamphlet	Roman noir	Haïku	Dystopie																	
23	Compositeurs	medium	Mozart	Beethoven	Bach	Vivaldi	Chopin	Stravinsky	Wagner	Debussy	Haendel	Schubert	Ravel	Satie	Puccini	Liszt	Schoenberg																	
24	Danses	easy	Valse	Tango	Salsa	Rock	Classique	Samba	Cha-cha-cha	Hip-hop	Claquettes	Rumba	Fandango	Boléro	Czardas	Tarentelle	Menuet																	
25	Mythologie Grecque	hard	Zeus	Héra	Poséidon	Athéna	Apollon	Hadès	Hermès	Artémis	Aphrodite	Héphaïstos	Dionysos	Hestia	Déméter	Perséphone	Éole																	
26	Styles Architecturale	hard	Roman	Gothique	Baroque	Classique	Moderne	Renaissance	Rococo	Byzantin	Art déco	Art nouveau	Brutalisme	Manierisme	Tudor	Néo-classique	Séquentiel																	
27	Films Cultes	medium	Star Wars	Titanic	Pulp Fiction	Alien	Matrix	Le Parrain	2001	Orange Mécanique	Blade Runner	Fight Club	Aguirre	La Haine	Memento	Citizen Kane	Brazil																	
28	Châteaux	medium	Versailles	Chambord	Louvres	Chenonceau	Windsor	Neuschwanstein	Édimbourg	Potala	Alhambra	Himeji	Ksiaz	Pena	Predjama	Mont St Michel	Kronborg																	
29	Arc-en-ciel	easy	Rouge	Orange	Jaune	Vert	Bleu	Indigo	Violet	Azur	Ciel	Marine	Outremer	Pourpre	Lilas	Turquoise	Écarlate																	
30	Formes	easy	Carré	Rond	Triangle	Cœur	Étoile	Rectangle	Ovale	Losange	Pentagone	Cube	Sphère	Pyramide	Trapèze	Hexagone	Octaèdre																	
31	Éléments Chimiques	medium	Or	Fer	Eau	Oxygène	Carbone	Azote	Hydrogène	Hélium	Soufre	Sodium	Phosphore	Mercure	Platine	Chlore	Potassium																	
32	Planètes	easy	Terre	Mars	Jupiter	Vénus	Saturne	Uranus	Neptune	Mercure	Pluton	Soleil	Cérès	Vesta	Pallas	Haumea	Éris																	
33	Mathématiques	medium	Addition	Soustraction	Multiplication	Division	Nombre	Fraction	Algèbre	Géométrie	Racine	Pourcentage	Trigonométrie	Logarithme	Théorème	Dérivée	Intégrale																	
34	Émotions	easy	Joie	Tristesse	Peur	Colère	Amour	Surprise	Ennui	Jalousie	Fierté	Anxiété	Mélancolie	Gratitude	Aversion	Euphorie	Nostalgie																	
35	Unités de Mesure	medium	Mètre	Kilogramme	Litre	Heure	Seconde	Ampère	Volt	Ohm	Joule	Watt	Pascal	Hertz	Siemens	Faraday	Becquerel																	
36	Parties Plante	medium	Racine	Tige	Feuille	Fleur	Fruit	Bourgeon	Pétale	Sépale	Stigmate	Étamine	Rhizome	Cotylédon	Phloème	Xylème	Hypocotyle																	
37	Sports d'Équipe	easy	Football	Rugby	Basket	Volley	Handball	Hockey	Baseball	Water-polo	Lacrosse	Ultimate	Kin-Ball	Balle tambourin	Tchoukball	Padel	Cécifoot																	
38	Mouvements Littéraire	hard	Romantisme	Réalisme	Surréalisme	Naturalisme	Classicisme	Symbolisme	Dadaïsme	Baroque	Humanisme	Lumières	Existentialisme	Absurdisme	Parnasse	Préciosité	Oulipo																	
39	Navires	medium	Bateau	Voilier	Yacht	Pirogue	Galère	Sous-marin	Frégate	Porte-avions	Cargo	Catamaran	Goélette	Brick	Caravelle	Jonque	Drakkars																	
40	Animaux	easy	Chien	Chat	Poisson	Oiseau	Hamster	Cobaye	Furet	Perroquet	Tortue	Canari	Axolotl	Chinchilla	Lézard	Gecko	Iguanodon																	
41	Mammifères	medium	Lion	Tigre	Éléphant	Ours	Loup	Girafe	Rhinocéros	Zèbre	Chimpanzé	Kangourou	Tapir	Okapi	Capybara	Pangolin	Aye-aye																	
42	Oiseaux	medium	Moineau	Pigeon	Aigle	Chouette	Corbeau	Cygne	Faucon	Pélican	Colibri	Albatros	Macareux	Cacatoès	Ibis	Vanneau	Huppe																	
43	Insectes	medium	Fourmi	Mouche	Moustique	Papillon	Abeille	Coccinelle	Guêpe	Scarabée	Libellule	Mante religieuse	Phasme	Criquet	Punaise	Termite	Cétoine																	
44	Pâtes	medium	Spaghetti	Penne	Lasagne	Ravioli	Tagliatelle	Gnocchi	Fusilli	Cannelloni	Tortellini	Conchiglie	Paccheri	Casarecce	Malloreddus	Orecchiette	Ziti																	
45	Fromages	medium	Brie	Camembert	Roquefort	Comté	Chèvre	Reblochon	Munster	Beaufort	Morbier	Époisses	Laguiole	Salers	Crottin Chavignol	Saint-Nectaire	Cantal																	
46	Boissons	easy	Eau	Jus	Lait	Café	Thé	Bière	Vin	Limonade	Sirop	Chocolat chaud	Tisane	Kéfir	Hydromel	Cidre	Liqueur																	
47	Poissons	medium	Saumon	Thon	Sardine	Truite	Cabillaud	Maquereau	Sole	Merlan	Bar	Anchois	Turbot	Raie	Lieu	Dorade	Rouget																	
48	Cheveux	easy	Blond	Brun	Roux	Noir	Blanc	Châtain	Gris	Acajou	Vénitien	Argenté	Cendré	Aubère	Poivre et sel	Chocolat	Cuivré																	
49	Sports de Combat	medium	Boxe	Judo	Karaté	Taekwondo	Escrime	Kendo	Aïkido	Lutte	Savate	Kung-fu	Capoeira	Jiu-jitsu	Sambo	Muay-thaï	Kali																	
50	Histoire	medium	Moyen Âge	Renaissance	Antiquité	Moderne	Contemporaine	Préhistoire	Âge de Bronze	Révolution Française	Belle Époque	Lumières	Paléolithique	Mésolithique	Néolithique	Époque Victorienne	Trente Glorieuses																	
51	Chiffres Romains	easy	I	V	X	L	C	D	M	IV	IX	XL	XC	CD	CM	MCMXC	DCCL																	
52	Empereurs Romains	hard	César	Auguste	Néron	Caligula	Trajan	Hadrien	Constantin	Dioclétien	Marc Aurèle	Commode	Tibère	Vespasien	Caracalla	Septime Sévère	Julien																	
53	Jours	easy	Lundi	Mardi	Mercredi	Jeudi	Vendredi	Samedi	Dimanche	Jour férié	Veille	Lendemain	Semaine sainte	Quinzaine	Trimestre	Équinoxe	Solstice																	
54	Mois	easy	Janvier	Février	Mars	Avril	Mai	Juin	Juillet	Août	Septembre	Octobre	Novembre	Décembre																				
55	Inventions	easy	Roue	Papier	Imprimerie	Ampoule	Téléphone	Boussole	Poudre canon	Machine vapeur	Cinéma	Internet	Vaccin	Anesthésie	Stylo-bille	Velcro	Hologramme																	
56	Mots d'Histoire	medium	Guerre	Paix	Roi	Peuple	Bataille	Traité	Constitution	Monarchie	République	Féodalité	Abolition	Décret	Armistice	Édit	Capitulation																	
57	Religions	medium	Christianisme	Islam	Bouddhisme	Hindouisme	Judaïsme	Taoïsme	Shintoïsme	Sikhisme	Zoroastrisme	Jaïnisme	Confucianisme	Bahaïsme	Rastafarisme	Druidisme	Témoin Jéhovah																	
58	Objets Préhistorique	medium	Hache	Feu	Lance	Silex	Peinture rupestre	Biface	Propulseur	Harpon	Vénus	Grotte Lascaux	Dolmen	Menhir	Cromlech	Métal	Âge de fer																	
59	Papes Célèbres	hard	Jean-Paul II	François	Benoît XVI	Pierre	Grégoire	Léon Ier	Urbain II	Jean XXIII	Paul VI	Pie XII	Sylvestre Ier	Innocent III	Sixte IV	Alexandre VI	Boniface VIII																	
60	Reptiles	medium	Serpent	Tortue	Lézard	Crocodile	Alligator	Iguane	Caméléon	Vipère	Gecko	Python	Cobra	Mamba	Varan	Caïman	Gavial																	
61	Amphibiens	hard	Grenouille	Crapaud	Salamandre	Triton	Rainette	Axolotl	Cécilie	Protée	Alyte	Pélobate	Pipa	Dactyle	Chioglossa	Cynops	Pleurodèle																	
62	Animaux Marins	medium	Baleine	Dauphin	Requin	Poisson	Crabe	Calmar	Méduse	Phoque	Étoile de mer	Huître	Narval	Manta	Lamantin	Baliste	Holothurie																	
63	Biologie	medium	Cellule	ADN	Sang	Os	Muscle	Enzyme	Gène	Mitose	Chloroplaste	Respiration	Chlorophylle	Mitochondrie	Ribosome	ARN	Hémoglobine																	
64	Visage	easy	Yeux	Nez	Bouche	Oreilles	Front	Sourcil	Lèvres	Menton	Joue	Paupière	Cils	Narine	Tempe	Mâchoire	Philtrum																	
65	Types de Plantes	medium	Fleur	Herbe	Arbre	Mousse	Fougère	Cactus	Algue	Lierre	Bambou	Roseau	Cryptogame	Phanérogames	Gymnosperme	Angiosperme	Lichen																	
66	Préfixes Biologiques	hard	Bio	Éco	Hyper	Micro	Macro	Homo	Hétéro	Poly	Mono	Endo	Exo	Infra	Supra	Sub	Para																	
67	Dinosaures	medium	T-Rex	Tricératops	Vélociraptor	Brontosaure	Stégosaure	Ptérodactyle	Iguanodon	Allosaure	Spinosaurus	Dilophosaurus	Argentinosaurus	Ankylosaurus	Deinonychus	Gallimimus																		
68	Pelage	easy	Blanc	Noir	Gris	Marron	Beige	Tigré	Moucheté	Tacheté	Pie	Albinos	Isabelle	Pangaré	Robe	Bringé	Alezan																	
69	Sentiments	medium	Jalousie	Haine	Regret	Espoir	Compassion	Ambivalence	Résilience	Dépit	Spleen	Émerveillement	Stoïcisme	Mélancolie	Apathie	Solipsisme	Philanthropie																	
70	Sports Individuels	easy	Course	Natation	Vélo	Tennis	Golf	Athlétisme	Escrime	Gymnastique	Patinage	Tir à l'arc	Pentathlon	Décathlon	Triathlon	Saut perche	Luge																	
71	Technologies	medium	Téléphone	Ordinateur	Télévision	Radio	Internet	Tablette	Drone	Écran tactile	Algorithme	GPS	Blockchain	Robotique	Réalité Virtuelle	Nanotechnologie																		
72	Appareils Photo	medium	Appareil	Objectif	Flash	Trépied	Pellicule	Diaphragme	Obturateur	Viseur	Posemètre	Reflex	Focale	Aberration	Bokeh	Sténopé	Luxmètre																	
73	Musique Pop	easy	Pop	Rock	Jazz	Rap	Classique	Blues	Reggae	Electro	Folk	Funk	Soul	Grunge	Ska	Gothique	Ambient																	
74	Jeux de Société	easy	Échecs	Dames	Monopoly	Scrabble	Cartes	Trivial Pursuit	Risk	Cluedo	Puissance 4	Backgammon	Catan	Carcassonne	Dixit	Shōgi	Go																	
75	Types d'Avions	medium	Avion	Hélicoptère	Jet	Planeur	Chasseur	Bombardement	Hydravion	Cargo	Biplan	Montgolfière	Concorde	ULM	Giravion	Deltaplane	Autogire																	
76	Textile	easy	Coton	Laine	Soie	Lin	Cuir	Polyester	Nylon	Viscose	Cachemire	Velours	Tweed	Denim	Moiré	Organdi	Sergé																	
77	Chaussures	easy	Bottes	Baskets	Sandales	Escarpins	Mocassins	Tongs	Sabots	Ballerines	Derbies	Espadrilles	Richelieu	Brogues	Cuissardes	Babies	Chelsea																	
78	Couleurs de Vin	medium	Rouge	Blanc	Rosé	Clair	Foncé	Rubis	Grenat	Paille	Ambré	Tuilé	Magenta	Cerise	Saumon	Cuivré	Écarlate																	
80	Cuisine Asiatique	medium	Riz	Sushi	Nouilles	Curry	Soja	Wok	Kimchi	Ramen	Sashimi	Pad Thai	Tempura	Dim Sum	Pho	Satay	Tsukemono																	
81	Poissons Fruits Mer	medium	Saumon	Thon	Crevette	Huître	Moule	Bar	Saint-Jacques	Homard	Crabe	Langoustine	Turbot	Poulpe	Bulot	Palourde	Flet																	
82	Coupes de Viande	medium	Steak	Côte	Filet	Jambon	Rôti	Saucisse	Bavette	Entrecôte	Gigot	Escalope	Plume	Hampe	Araignée	Onglet	Aiguillette																	
83	Produits Laitiers	medium	Lait	Beurre	Fromage	Yaourt	Crème	Ricotta	Kéfir	Faisselle	Lait ribot	Mascarpone	Caséine	Lactosérum	Babeurre	Petit-lait	Ghee																	
84	Herbes Aromatiques	easy	Basilic	Persil	Menthe	Ciboulette	Laurier	Estragon	Aneth	Romarin	Sauge	Origan	Cerfeuil	Pimprenelle	Sarriette	Verveine	Shiso																	
85	Pain	easy	Baguette	Pain de mie	Complet	Seigle	Brioche	Croustillant	Fougasse	Ciabatta	Pain azyme	Pain pita	Pumpernickel	Mohnzopf	Pain surprise	Khobz	Torsade																	
86	Restaurant	easy	Menu	Addition	Serveur	Table	Cuisine	Entrée	Plat	Dessert	Pourboire	Sommelier	Maître d'hôtel	Mise en place	Décanter	Amuse-bouche	Saucier																	
87	Légumes	medium	Haricot	Lentille	Pois	Fève	Pois chiche	Soja	Vesce	Luzerne	Trèfle	Gesse	Lupins	Pois carrés	Féverole	Mungo	Niébé																	
88	Vins et Cépages	hard	Bordeaux	Bourgogne	Champagne	Rosé	Blanc	Merlot	Cabernet	Chardonnay	Syrah	Pinot noir	Malbec	Viognier	Riesling	Gewürz	Sémillon																	
89	Valeurs	easy	Amour	Liberté	Justice	Respect	Amitié	Honnêteté	Fidélité	Courage	Tolérance	Générosité	Intégrité	Altruisme	Humilité	Bienveillance	Probité																	
90	Philosophes	hard	Platon	Aristote	Socrate	Descartes	Kant	Rousseau	Voltaire	Nietzsche	Sartre	Camus	Spinoza	Leibniz	Foucault	Heidegger	Derrida																	
91	Arts Martiaux	easy	Judo	Karaté	Taekwondo	Kung-fu	Escrime	Kendo	Aïkido	Boxe Thaï	Capoeira	Lutte	Sambo	Kali	Penchak Silat	Krav Maga	Jiu-jitsu																	
92	Fêtes	easy	Noël	Pâques	Halloween	Anniversaire	Jour de l'An	Chandeleur	Épiphanie	Saint-Valentin	Toussaint	Ascension	Mardi Gras	Assomption	Pentecôte	Yom Kippour	Hanouka																	
93	Types de Livres	easy	Roman	BD	Journal	Magazine	Encyclopédie	Dictionnaire	Atlas	Poésie	Essai	Manuel	Anthologie	Pamphlet	Recueil	Livret	Opuscule																	
94	Super-Héros	easy	Superman	Batman	Spider-Man	Hulk	Wonder Woman	Iron Man	Captain America	Thor	Flash	Aquaman	Docteur Strange	Deadpool	Ant-Man	Vision																		
95	Événements Sportifs	medium	Jeux Olympique	Coupe du Monde	Tour de France	Roland-Garros	Fête du Sport	Grand Prix	Marathon	Tournoi Six Nations	Ligue Champions	Super Bowl	Vendée Globe	Dakar	24 H Mans	Masters																		
96	Corps Célestes	medium	Soleil	Lune	Étoile	Planète	Comète	Astéroïde	Galaxie	Nébuleuse	Satellite	Constellation	Pulsar	Quasar	Trou noir	Magnétar	Supernova																	
97	Anglicismes	easy	Week-end	Email	Parking	Shopping	Cool	Buzz	Spoiler	Coaching	Débriefing	Hashtag	Burn-out	Ghoster	Challenger	Brainstorming	Pitch																	
98	Pièces Théâtre	medium	Roméo Juliette	Tartuffe	Hamlet	Faust	Cyrano	Antigone	L'Avare	Rhinocéros	Le Cid	Dom Juan	Caligula	Phèdre	En att Godot	Huis clos	Bérénice																	
99	Week-End	easy	Samedi	Dimanche	Repos	Fête	Loisirs	Détente	Brunch	Grasse Matinée	Excursion	Bricolage	Hédonisme	Flânerie	Sabbatique	Oisiveté																		
100	Esprit	hard	Idée	Pensée	Cerveau	Âme	Intelligence	Conscience	Imagination	Mémoire	Logique	Inconscient	Subconscient	Sagesse	Intuition	Cogito	Noosphère																	
101	Monarque	medium	Roi	Reine	Prince	Couronne	Trône	Sceptre	Règne	Empire	Dynastie	Souverain	Héraldique	Tiare	Habsbourg	Bourbon	Sacre																	
102	Écrire	easy	Livre	Stylo	Papier	Mot	Phrase	Lettre	Roman	Essai	Journal	Manuscrit	Calligraphie	Script	Épigraphe	Diacritique	Graphologie																	
103	Hérédité	medium	Gène	ADN	Enfant	Parent	Famille	Chromosomes	Transmission	Caractère	Génotype	Phénotype	Allèle	Mutation	Haploïde	Héréditaire	Pléiotropie																	
104	Lion	easy	Fauve	Crinière	Griffe	Jungle	Proie	Rugissement	Prédateur	Savane	Félin	Mufle	Tarsien	Lionceau	Panthera	Guépard	Acinonyx																	
105	Contenu	easy	Texte	Image	Vidéo	Audio	Article	Information	Donnée	Média	Éditorial	Podcast	Infographie	Métadonnée	Curated	Sérendipité	Télécopie																	
106	Génie	medium	Talent	Création	Artiste	Inventeur	Prodige	Inspiration	Innovation	Esprit	Lumière	Visionnaire	Eureka	Illumination	Savant	Polymathie	Dextérité																	
107	Chant	easy	Voix	Musique	Note	Refrain	Parole	Chorale	Mélodie	Opéra	Cantique	Air	A Cappella	Lied	Vibrato	Vocalise	Strophe																	
108	Allergie	medium	Pollen	Poussière	Réaction	Crise	Éternuement	Alerte	Intolérance	Immunité	Asthme	Hypersensibilité	Histamine	Anaphylaxie	Rhinite	Antigène	Urticaire																	
109	Clair	easy	Lumière	Jour	Soleil	Transparent	Net	Brillant	Évident	Compréhension	Pur	Cristallin	Diaphane	Élucider	Clarté	Limpidité	Éclaircir																	
110	Prix	easy	Argent	Coût	Valeur	Gain	Récompense	Rabais	Taxe	Prime	Subvention	Tarif	Émoluments	Bénéfice	Rémunération	Dévaluation	Cote																	
111	Omelette	easy	Œuf	Poêle	Cuisine	Repas	Sel	Baveuse	Brouillée	Frite	Cuisson	Fouetter	Fines Herbes	Casser	Quiche	Tortilla	Fritatta																	
112	Pharaon	medium	Égypte	Pyramide	Ramsès	Tombeau	Nil	Sarcophage	Cléopâtre	Momie	Dynastie	Héritage	Hiéroglyphes	Thèbes	Akhenaton	Néfertiti	Karnak																	
113	Phobies	hard	Peur	Crainte	Angoisse	Terreur	Panique	Agoraphobie	Arachnophobie	Claustrophobie	Hydrophobie	Aviatophobie	Aichmophobie	Nyctophobie	Trypanophobie	Ablutophobie	Pogonophobie																	
114	Rideaux	easy	Fenêtre	Tissu	Voilage	Maison	Ouvrir	Draperie	Stores	Fermer	Décoration	Velours	Obscurcir	Pénombre	Tentures	Lambrequin	Passementerie																	
115	Voler	easy	Oiseau	Aile	Air	Ciel	Avion	S'envoler	Planer	Voyager	Dérober	Deltaplane	Aéronef	Patrouille	Icare	Aérodynamisme																		
116	Angle	easy	Point	Ligne	Cercle	Mesure	Degré	Droit	Obtus	Aigu	Géométrie	Sommet	Quadrature	Hexagone	Dièdre	Bissectrice	Radial																	
117	Page	easy	Livre	Texte	Feuille	Imprimer	Numéro	Paragraphe	Chapitre	Titre	Web	Lectorat	Folio	Colophon	Glose	Pagination																		
118	Route	easy	Rue	Chemin	Voyage	Voiture	Départ	Autoroute	Circulation	Trajet	Destination	Carrefour	Asphalte	Bitume	Sinueux	Viaduc	Étape																	
119	Alcools	easy	Vin	Bière	Rhum	Vodka	Cognac	Whisky	Liqueur	Cidre	Tequila	Distillation	Cocktail	Spiritueux	Hydromel	Absinthe																		
120	Cahier	easy	Papier	Notes	École	Écrire	Livre	Spirale	Devoir	Page	Couverture	Marges	Scolaire	Calligraphie	Feuillet	Réglure	Carnet																	
121	Palais	medium	Roi	Château	Résidence	Noble	Courtisan	Monarque	Splendeur	Fastes	Réception	Vestibule	Soubassement	Ornementation	Appartements	Gargouille																		
122	Écharpe	easy	Cou	Laine	Froid	Hiver	Accessoire	Tissu	Châle	Vêtement	Cachemire	Tricot	Foulard	Pashmina	Étole	Plaids																		
123	Dîner	easy	Repas	Soir	Manger	Table	Entrée	Plat	Dessert	Restaurant	Convivialité	Buffet	Gastronomie	Verdure	Gourmandise	Nourriture																		
124	Europe	easy	France	Italie	Allemagne	Espagne	Continent	Union	Bruxelles	Schengen	Capitale	Euro	Atlantique	Méridien	Scandinavie	Balkans																		
125	Passé	easy	Avant	Hier	Mémoire	Histoire	Ancien	Souvenir	Époque	Jadis	Antiquité	Rétrospective	Temps révolu	Archiver	Chronologie	Précurseur																		
126	Sort	medium	Chance	Destin	Magie	Avenir	Malédiction	Divination	Hasard	Sorcier	Prophétie	Nécromancie	Présage	Augure	Sortilège	Ordalie	Prédire																	
127	Péchés	easy	Avidité	Colère	Envie	Luxure	Gourmandise	Paresse	Orgueil																									
128	Auteurs	easy	Livre	Écrivain	Roman	Poète	Citations	Plume	Biographie	Dramaturge	Manuscrit	Bibliothèque	Littérature	Éditeur	Prosateur	Nouvelliste	Scribe																	
129	Fenêtre	easy	Verre	Maison	Lumière	Ouvrir	Vitre	Cadre	Volet	Vue	Soleil	Allège	Châssis	Imposte	Meneau	Guillotine																		
130	Avenir	easy	Futur	Demain	Espoir	Projet	Prédire	Perspective	Destin	Prophétie	Attente	Incarnation	Utopie	Anticipation	Prospectif	Inéluctable																		
131	Cactus	easy	Plante	Pique	Désert	Vert	Épine	Sève	Succulente	Aride	Exotique	Areole	Xérophyte	Opuntia	Mammillaria	Cierge																		
132	Quand	easy	Temps	Heure	Moment	Jour	Époque	Date	Intervalle	Instantané	Précis	Jalon	Éternité	Éphémère	Conjoncture	Postérité																		
133	Poséidon	medium	Mer	Dieu	Océan	Trident	Grèce	Tempête	Navire	Mythologie	Eau	Amphitrite	Hippocampe	Onde	Scylla	Charybde																		
134	Vénus	medium	Déesse	Amour	Beauté	Romain	Planète	Cupidon	Aphrodite	Séduction	Art	Cythère	Vénusienne	Adonis	Céphalée	Volupté																		
135	Salut	easy	Bonjour	Adieu	Aide	Danger	Sauver	Secours	Bien-être	Assistance	Protection	Rédemption	Salutaire	Oraison	Bénédiction	Rémission																		
136	Soleil	easy	Chaud	Jour	Lumière	Étoile	Été	Planète	Chaleur	Jaune	Rayon	Hélium	Chlorophylle	Éclipse	Chromosphère	Hélios																		
137	Départ	easy	Voyage	Adieu	Commencement	Aller	Arrivée	Destination	Décoller	Lancement	Exode	Embarquement	Initiation	Migration	Préambule																			
138	Danse	easy	Musique	Rythme	Corps	Mouvement	Ballet	Salsa	Valse	Chorégraphie	Expression	Geste	Arabesque	Entrechat	Pas de deux	Pirouette																		
139	Appels	easy	Téléphone	Sonner	Parler	Entendre	Répondre	Urgence	Communication	Rendez-vous	Message	Conférence	Interurbain	Audioconférence	Bip	Numérotation																		
140	Beatles	easy	Musique	Groupe	Lennon	McCartney	Chanson	Ringo	George	Pop	Liverpool	Album	Sgt. Pepper	Fab Four	Rock	Symphonie																		
141	Pop	easy	Musique	Hit	Radio	Célèbre	Chant	Tendance	Rythme	Star	Mélodie	Commercial	Synthpop	Jingle	Médiatique	Discothèque																		
142	Politique	medium	Vote	Loi	Gouvernement	Pays	Parti	Démocratie	Élection	Débat	Diplomatie	Souveraineté	Parlement	Idéologie	Plébiscite	Hégémonie																		
143	Justice	medium	Loi	Juge	Tribunal	Équité	Droit	Avocat	Peine	Verdict	Procès	Magistrat	Jurisprudence	Inculpation	Plainte	Réquisitoire																		
144	Cultures	easy	Pays	Tradition	Art	Langue	Histoire	Coutume	Héritage	Diversité	Civilisation	Folklore	Ethnologie	Patrimoine	Mondialisation	Acculturation																		
145	Attitude	easy	Comportement	Façon	Manière	Humeur	Réaction	Moral	Air	Démarche	Posture	Dédain	Aisance	Affectation	Abattement																			
146	Règles	easy	Loi	Ordre	Interdit	Devoir	Respect	Norme	Protocole	Code	Réglementation	Décret	Stipulation	Clause	Ajustement																			
147	Imagerie	medium	Photo	Image	Rêve	Vue	Film	Vision	Miroir	Capture	Visualisation	Scanner	Spectre	Réflexion	Hallucination	Stéréoscopie																		
148	Brosse	easy	Cheveux	Nettoyer	Brosser	Peindre	Outil	Poils	Frotter	Peigne	Dentaire	Soies	Tampon	Pinceau	Applicateur																			
149	Valse	easy	Danse	Musique	Couple	Tourner	Ballet	Rythme	Lent	Tango	Opéra	Chorégraphie	Entrechat	Menuet	Quadrille	Mazurka																		
150	Bruit	easy	Son	Volume	Fort	Silence	Écho	Clameur	Tapage	Murmure	Vacarme	Dissonance	Cacophonie	Chuchotement	Rumeur	Tamtam																		
151	Fiction	easy	Livre	Récit	Imaginaire	Histoire	Film	Roman	Mythe	Utopie	Mensonge	Suspense	Dystopie	Rêverie	Allégorie	Narration																		
152	Ligne	easy	Droit	Point	Courbe	Trajet	Dessin	Cercle	Segment	Frontière	Équateur	Horizon	Tangente	Perpendiculaire	Asymptote	Équation																		
153	Zumba	easy	Danse	Fitness	Musique	Rythme	Sport	Chaleur	Groupe	Aérobic	Énergie	Cardio	Chorégraphie	Latino	Pas	Endurance																		
154	Devise	medium	Argent	Monnaie	Valeur	Échange	Euro	Dollar	Yen	Franc	Rouble	Taux	Inflation	Change	Flottante	Fiduciaire																		
